RegionName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated
Victoria,2020-06-25,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1947.0,20.0,0.0
Victoria,2020-06-26,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1947.0,20.0,0.0
Victoria,2020-06-27,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2028.0,20.0,0.0
Victoria,2020-06-28,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2099.0,20.0,0.0
Victoria,2020-06-29,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2159.0,20.0,0.0
Victoria,2020-06-30,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2231.0,20.0,0.0
Victoria,2020-07-01,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2303.0,20.0,0.0
Victoria,2020-07-02,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2368.0,20.0,0.0
Victoria,2020-07-03,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2368.0,20.0,0.0
Victoria,2020-07-04,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2536.0,20.0,0.0
Victoria,2020-07-05,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2660.0,22.0,0.0
Victoria,2020-07-06,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2824.0,22.0,0.0
Victoria,2020-07-07,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2942.0,22.0,0.0
Victoria,2020-07-08,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,3098.0,22.0,0.0
Victoria,2020-07-09,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,3397.0,22.0,0.0
Victoria,2020-07-10,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,3560.0,23.0,0.0
Victoria,2020-07-11,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,3799.0,24.0,0.0
Victoria,2020-07-12,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,3967.0,24.0,0.0
Victoria,2020-07-13,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,4224.0,24.0,0.0
Victoria,2020-07-14,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,4448.0,27.0,0.0
Victoria,2020-07-15,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,4750.0,29.0,0.0
Victoria,2020-07-16,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,5165.0,32.0,0.0
Victoria,2020-07-17,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,5353.0,34.0,0.0
Victoria,2020-07-18,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,5696.0,38.0,0.0
Victoria,2020-07-19,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,5942.0,39.0,0.0
Victoria,2020-07-20,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,6289.0,42.0,0.0
Victoria,2020-07-21,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,6739.0,44.0,0.0
Victoria,2020-07-22,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,7125.0,49.0,0.0
Victoria,2020-07-23,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,7405.0,55.0,0.0
Victoria,2020-07-24,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,7744.0,61.0,0.0
Victoria,2020-07-25,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,8181.0,71.0,0.0
Victoria,2020-07-26,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,8696.0,77.0,0.0
Victoria,2020-07-27,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,9049.0,83.0,0.0
Victoria,2020-07-28,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,9304.0,92.0,0.0
Victoria,2020-07-29,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,9998.0,105.0,0.0
Victoria,2020-07-30,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,10577.0,112.0,0.0
Victoria,2020-07-31,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,10931.0,116.0,0.0
Victoria,2020-08-01,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,11557.0,123.0,0.0
Victoria,2020-08-02,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,11937.0,136.0,0.0
Victoria,2020-08-03,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,12335.0,147.0,0.0
Victoria,2020-08-04,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,13035.0,162.0,0.0
Victoria,2020-08-05,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,13469.0,170.0,0.0
Victoria,2020-08-06,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,13867.0,181.0,0.0
Victoria,2020-08-07,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,14283.0,193.0,0.0
Victoria,2020-08-08,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,14659.0,210.0,0.0
Victoria,2020-08-09,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,14957.0,228.0,0.0
Victoria,2020-08-10,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,15251.0,246.0,0.0
Victoria,2020-08-11,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,15646.0,267.0,0.0
Victoria,2020-08-12,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,15863.0,275.0,0.0
Victoria,2020-08-13,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,16234.0,289.0,0.0
Victoria,2020-08-14,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,16517.0,293.0,0.0
Victoria,2020-08-15,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,16764.0,309.0,0.0
Victoria,2020-08-16,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,17027.0,334.0,0.0
Victoria,2020-08-17,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,17238.0,351.0,0.0
Victoria,2020-08-18,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,17446.0,363.0,0.0
Victoria,2020-08-19,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,17683.0,376.0,0.0
Victoria,2020-08-20,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,17852.0,385.0,0.0
Victoria,2020-08-21,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18029.0,398.0,0.0
Victoria,2020-08-22,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18231.0,415.0,0.0
Victoria,2020-08-23,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18330.0,430.0,0.0
Victoria,2020-08-24,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18464.0,438.0,0.0
Victoria,2020-08-25,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18608.0,462.0,0.0
Victoria,2020-08-26,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18714.0,485.0,0.0
Victoria,2020-08-27,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18822.0,496.0,0.0
Victoria,2020-08-28,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,18903.0,513.0,0.0
Victoria,2020-08-29,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19015.0,524.0,0.0
Victoria,2020-08-30,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19080.0,565.0,0.0
Victoria,2020-08-31,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19138.0,570.0,0.0
Victoria,2020-09-01,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19224.0,576.0,0.0
Victoria,2020-09-02,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19336.0,591.0,0.0
Victoria,2020-09-03,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19415.0,650.0,0.0
Victoria,2020-09-04,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19479.0,661.0,0.0
Victoria,2020-09-05,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19538.0,666.0,0.0
Victoria,2020-09-06,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19574.0,675.0,0.0
Victoria,2020-09-07,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19615.0,683.0,0.0
Victoria,2020-09-08,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19688.0,694.0,0.0
Victoria,2020-09-09,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19739.0,701.0,0.0
Victoria,2020-09-10,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19767.0,710.0,0.0
Victoria,2020-09-11,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19800.0,716.0,0.0
Victoria,2020-09-12,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19835.0,723.0,0.0
Victoria,2020-09-13,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19872.0,729.0,0.0
Victoria,2020-09-14,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,19911.0,729.0,0.0
Victoria,2020-09-15,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,19943.0,737.0,0.0
Victoria,2020-09-16,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,19970.0,745.0,0.0
Victoria,2020-09-17,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,20012.0,750.0,0.0
Victoria,2020-09-18,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,20034.0,757.0,0.0
Victoria,2020-09-19,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,20042.0,761.0,0.0
Victoria,2020-09-20,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,20051.0,763.0,0.0
Victoria,2020-09-21,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,3.0,20076.0,766.0,0.0
Victoria,2020-09-22,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20100.0,771.0,0.0
Victoria,2020-09-23,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20105.0,773.0,0.0
Victoria,2020-09-24,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20118.0,781.0,0.0
Victoria,2020-09-25,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20130.0,782.0,0.0
Victoria,2020-09-26,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20145.0,784.0,0.0
Victoria,2020-09-27,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20149.0,787.0,0.0
Victoria,2020-09-28,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20158.0,794.0,0.0
Victoria,2020-09-29,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20169.0,798.0,0.0
Victoria,2020-09-30,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20183.0,800.0,0.0
Victoria,2020-10-01,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20189.0,802.0,0.0
Victoria,2020-10-02,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20197.0,805.0,0.0
Victoria,2020-10-03,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20209.0,806.0,0.0
Victoria,2020-10-04,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20220.0,806.0,0.0
Victoria,2020-10-05,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20233.0,807.0,0.0
Victoria,2020-10-06,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20237.0,809.0,0.0
Victoria,2020-10-07,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20247.0,809.0,0.0
Victoria,2020-10-08,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20257.0,809.0,0.0
Victoria,2020-10-09,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20269.0,809.0,0.0
Victoria,2020-10-10,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20281.0,810.0,0.0
Victoria,2020-10-11,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20295.0,810.0,0.0
Victoria,2020-10-12,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20307.0,811.0,0.0
Victoria,2020-10-13,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20311.0,816.0,0.0
Victoria,2020-10-14,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20315.0,816.0,0.0
Victoria,2020-10-15,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20317.0,816.0,0.0
Victoria,2020-10-16,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20317.0,816.0,0.0
Victoria,2020-10-17,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20319.0,816.0,0.0
Victoria,2020-10-18,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20319.0,817.0,0.0
Victoria,2020-10-19,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20320.0,817.0,0.0
Victoria,2020-10-20,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20323.0,817.0,0.0
Victoria,2020-10-21,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20329.0,817.0,0.0
Victoria,2020-10-22,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20330.0,817.0,0.0
Victoria,2020-10-23,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20336.0,817.0,0.0
Victoria,2020-10-24,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20343.0,817.0,0.0
Victoria,2020-10-25,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20342.0,817.0,0.0
Victoria,2020-10-26,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20341.0,817.0,0.0
Victoria,2020-10-27,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20342.0,819.0,0.0
Victoria,2020-10-28,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20344.0,819.0,0.0
Victoria,2020-10-29,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20347.0,819.0,0.0
Victoria,2020-10-30,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20347.0,819.0,0.0
Victoria,2020-10-31,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20346.0,819.0,0.0
Victoria,2020-11-01,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-02,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-03,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-04,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-05,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-06,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-07,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-08,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,20345.0,819.0,0.0
Victoria,2020-11-09,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-10,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-11,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-12,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-13,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-14,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-15,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-16,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-17,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-18,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-19,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-20,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-21,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-22,1.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,20345.0,819.0,0.0
Victoria,2020-11-23,1.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,20345.0,819.0,0.0
Victoria,2020-11-24,1.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,20345.0,819.0,0.0
Victoria,2020-11-25,1.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,20345.0,819.0,0.0
