qweek,i2_health,i11_health,age,gender,household_size,WCRex2,cantril_ladder,PHQ4_1,PHQ4_2,PHQ4_3,PHQ4_4,WCRex1,r1_1,r1_2,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,i9_health_No,i9_health_Not sure,i9_health_Yes,state_Australian Capital Territory,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,employment_status_Full time employment,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
44,0.0,1.0,63,0,2,3.0,9.0,4,4,4,4,4.0,4,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,918.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
52,6.0,2.0,74,1,1,3.0,7.0,4,4,4,4,3.0,3,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1285301.0,1871.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
50,10.0,1.0,60,0,2,3.0,5.0,1,1,1,2,2.0,5,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,830604.0,1970.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
44,15.0,1.0,72,0,2,3.0,8.0,4,4,3,4,3.0,5,4,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,93339.0,1151.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
51,3.0,2.0,26,0,4,2.0,7.0,4,4,4,4,1.0,5,3,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,124424.0,151.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
47,5.0,2.0,42,0,4,2.0,4.0,2,1,1,2,2.0,3,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,97558.0,643.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47,30.0,1.0,76,0,2,3.0,7.0,4,4,4,4,2.0,6,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,88595.0,641.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,0.0,1.0,54,0,3,3.0,6.0,3,4,3,3,2.0,4,5,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,54919.0,314.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,5.0,1.0,61,1,4,1.0,8.0,4,4,4,3,1.0,6,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,536025.0,775.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
51,2.0,1.0,62,1,2,2.0,8.0,4,4,4,4,2.0,3,4,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,121532.0,148.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
46,0.0,1.0,58,0,4,3.0,8.0,4,4,4,4,3.0,5,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,932.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
46,3.0,1.0,31,0,4,4.0,8.0,3,3,3,3,4.0,7,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,83572.0,632.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
51,10.0,1.0,37,0,3,4.0,6.0,3,4,4,4,3.0,7,7,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,504193.0,387.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
51,2.0,1.0,36,1,3,3.0,6.0,1,1,1,1,3.0,4,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1154133.0,1596.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44,0.0,4.0,20,0,5,4.0,0.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2098.0,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
43,30.0,2.0,33,0,2,3.0,6.0,3,4,4,3,3.0,6,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
46,7.0,1.0,33,0,3,4.0,8.0,1,1,2,2,4.0,6,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,132557.0,1399.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
37,3.0,4.0,72,0,1,2.0,7.0,1,2,4,4,2.0,5,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1051.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
51,10.0,1.0,76,0,2,3.0,8.0,4,4,4,4,4.0,4,7,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1813.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
47,2.0,3.0,33,0,4,3.0,7.0,1,3,2,3,2.0,2,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,148089.0,1460.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
40,2.0,1.0,46,0,1,1.0,0.0,1,1,1,1,1.0,7,7,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,24747.0,824.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
41,20.0,1.0,23,1,4,3.0,7.0,4,4,1,1,3.0,6,4,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,798.0,3.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
40,35.0,1.0,68,0,2,4.0,9.0,4,4,4,4,4.0,4,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,888.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52,50.0,1.0,20,1,4,4.0,5.0,3,4,3,3,4.0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1285301.0,1871.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
38,6.0,1.0,45,1,4,3.0,8.0,4,4,3,4,3.0,2,2,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,21119.0,820.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
38,50.0,2.0,56,1,2,3.0,7.0,3,3,3,3,3.0,6,6,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1059.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
48,4.0,1.0,46,1,2,2.0,5.0,3,3,3,3,2.0,4,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,13863.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
52,4.0,1.0,27,1,3,4.0,10.0,4,4,3,1,3.0,7,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,142901.0,174.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
44,300.0,1.0,36,0,2,3.0,7.0,3,3,3,3,3.0,5,2,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,97043.0,1177.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
51,0.0,2.0,54,0,2,3.0,6.0,4,4,4,4,3.0,4,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1183196.0,1659.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
38,40.0,1.0,42,0,4,2.0,7.0,4,4,4,4,2.0,1,7,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1059.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
43,2.0,1.0,68,0,1,3.0,7.0,3,3,3,3,1.0,5,5,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,73151.0,1005.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
46,6.0,2.0,32,0,4,3.0,6.0,2,2,2,2,3.0,5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,126839.0,1366.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
52,50.0,3.0,58,0,2,3.0,5.0,2,2,2,2,3.0,7,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1011358.0,2409.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
52,10.0,1.0,76,0,2,3.0,8.0,4,3,3,3,3.0,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1011358.0,2409.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
47,1.0,1.0,52,0,1,3.0,5.0,4,4,4,4,1.0,7,4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,141415.0,1436.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
44,5.0,1.0,33,0,3,4.0,8.0,3,3,3,3,3.0,6,7,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,99183.0,1192.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
43,100.0,1.0,68,0,3,3.0,8.0,4,4,4,4,4.0,2,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,916.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
39,4.0,1.0,55,1,2,3.0,4.0,4,3,3,4,4.0,5,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,22346.0,135.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
52,9.0,1.0,79,0,2,4.0,8.0,4,4,4,4,4.0,5,6,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,543921.0,505.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
42,30.0,1.0,64,0,1,3.0,8.0,4,4,4,4,4.0,4,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2048.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
40,50.0,2.0,44,0,3,3.0,5.0,3,4,2,3,3.0,4,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2003.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
51,100.0,1.0,38,1,2,3.0,7.0,4,4,4,4,3.0,4,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,953288.0,2235.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
48,20.0,1.0,29,0,2,3.0,8.0,4,4,4,4,3.0,1,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,176614.0,1525.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
44,4.0,1.0,71,1,1,4.0,4.0,2,3,3,3,4.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,92126.0,1142.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
42,2.0,4.0,63,1,1,3.0,3.0,1,2,1,3,1.0,4,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,65876.0,439.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49,12.0,1.0,56,1,4,3.0,8.0,4,4,4,4,3.0,2,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,12080.0,13.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43,3.0,1.0,61,1,1,1.0,0.0,1,1,1,1,1.0,7,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,915.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
38,4.0,1.0,60,0,4,4.0,8.0,2,3,4,3,3.0,2,2,1.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,1948.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
45,2.0,2.0,49,0,3,3.0,7.0,4,4,3,4,3.0,3,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79821.0,620.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,6.0,1.0,64,1,2,4.0,8.0,4,4,3,4,4.0,3,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,898.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
37,2.0,1.0,53,1,2,3.0,5.0,3,3,3,3,2.0,1,1,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,8531.0,67.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,10.0,1.0,19,1,4,2.0,7.0,3,3,4,4,2.0,2,1,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,21166.0,820.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
45,30.0,5.0,72,0,2,1.0,8.0,4,4,4,4,1.0,1,1,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,107245.0,1248.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
42,15.0,1.0,18,1,4,3.0,4.0,1,1,1,1,2.0,4,7,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,54470.0,913.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
39,0.0,1.0,55,0,5,3.0,7.0,4,4,4,4,4.0,7,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,22346.0,135.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
47,10.0,1.0,39,0,3,2.0,6.0,1,1,1,1,1.0,7,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1125.0,9.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
38,4.0,1.0,42,0,4,4.0,9.0,4,4,4,4,4.0,6,2,1.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,1956.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
43,3.0,1.0,45,1,1,3.0,4.0,4,4,3,4,3.0,4,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2082.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
45,1.0,2.0,41,0,1,3.0,5.0,2,3,3,1,3.0,2,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79821.0,620.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,4.0,2.0,33,0,4,3.0,8.0,3,4,3,3,3.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2098.0,7.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
44,10.0,1.0,50,0,2,3.0,7.0,3,3,3,3,3.0,6,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2089.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
52,1.0,4.0,29,1,5,4.0,7.0,1,1,1,4,4.0,4,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1268170.0,1853.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
46,4.0,1.0,31,1,3,3.0,3.0,3,3,3,3,2.0,5,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,82837.0,629.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,30.0,1.0,41,1,4,3.0,6.0,4,3,3,4,3.0,5,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,1083622.0,1231.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,0.0,5.0,44,0,1,1.0,4.0,3,1,1,2,2.0,3,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1119.0,9.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
42,10.0,4.0,32,0,2,2.0,6.0,3,3,4,3,3.0,1,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2063.0,7.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
41,2.0,2.0,49,0,1,3.0,7.0,4,4,4,4,2.0,4,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,30961.0,840.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
50,20.0,1.0,76,1,2,2.0,8.0,4,4,4,4,3.0,4,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,817360.0,1939.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
52,5.0,1.0,52,1,1,4.0,9.0,4,3,4,4,4.0,1,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,4469.0,10.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
41,3.0,1.0,47,1,3,1.0,6.0,1,1,1,2,1.0,5,3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,29596.0,833.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
48,1.0,2.0,39,0,3,4.0,9.0,3,1,3,2,4.0,6,5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,170732.0,1517.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
50,0.0,1.0,31,0,4,3.0,8.0,3,3,3,2,3.0,3,5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,390106.0,183.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
41,5.0,1.0,34,0,1,3.0,6.0,4,4,4,4,3.0,7,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,35904.0,856.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
52,4.0,1.0,60,0,2,4.0,9.0,4,4,4,4,3.0,3,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1285301.0,1871.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
50,3.0,1.0,81,1,1,1.0,5.0,3,4,2,3,1.0,7,6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,1103219.0,1315.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,20.0,1.0,70,0,1,3.0,8.0,4,4,3,4,2.0,6,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2077.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,20.0,1.0,45,0,3,3.0,8.0,4,4,4,4,2.0,6,2,1.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,1956.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
42,5.0,2.0,72,0,2,3.0,8.0,4,4,4,4,3.0,2,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2048.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
50,100.0,1.0,38,1,4,2.0,6.0,2,2,2,1,2.0,4,7,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,390106.0,183.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
42,20.0,1.0,70,0,2,3.0,9.0,4,4,4,4,3.0,5,3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,65876.0,439.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,5.0,1.0,45,0,1,3.0,7.0,4,4,4,4,3.0,4,5,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,559973.0,528.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
48,10.0,2.0,32,1,7,3.0,9.0,1,3,2,3,3.0,3,4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,3311.0,15.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
48,3.0,2.0,39,1,2,4.0,1.0,3,3,3,3,4.0,7,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,13863.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
47,6.0,1.0,64,1,2,1.0,7.0,4,3,1,3,1.0,7,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1125.0,9.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
46,0.0,1.0,30,1,3,3.0,7.0,3,2,2,1,3.0,7,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,82837.0,629.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
45,1.0,1.0,39,1,4,2.0,7.0,4,4,3,3,2.0,4,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2111.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
46,4.0,5.0,27,1,3,1.0,3.0,1,2,2,2,1.0,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,122890.0,1336.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
47,15.0,1.0,47,1,2,2.0,7.0,4,4,4,4,2.0,4,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2258.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
